,ID,Household income,Education,Household size,Rainfall,Ave temp,Travel time,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Shortest distance,Height diff,LULC,Volume,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
640,641,80000,1,6,284,76,32,330,380,0,0,0,0,23.0,1,7,540,1,0,0,1,0,0,1,0,1,0,0,0,650.8396496935982
641,642,80000,1,5,284,76,82,165,210,0,0,0,0,136.74,0,7,250,0,1,0,1,0,0,0,1,1,0,0,0,379.92530252734144
642,643,60000,1,3,284,76,38,285,330,0,0,0,0,224.61,1,7,240,0,1,0,1,0,0,1,0,0,1,0,0,402.9770292945763
643,644,60000,1,3,284,76,38,285,330,0,0,0,0,434.95,8,7,240,1,0,0,0,1,0,0,1,1,0,0,0,373.73761819621785
644,645,105000,1,6,284,76,32,330,380,0,0,0,0,446.16,1,7,540,1,0,0,0,1,0,1,0,0,1,0,0,604.1752203017095
645,646,95000,1,6,284,76,32,330,380,0,0,0,0,586.78,5,7,540,1,0,0,0,1,0,0,1,0,1,0,0,582.4285256669782
646,647,45000,1,3,284,76,38,285,330,0,0,0,0,485.49,3,7,240,1,0,0,0,1,0,1,0,0,1,0,0,368.4628678425476
647,648,45000,1,3,284,76,38,285,330,0,0,0,0,137.41,0,7,240,0,1,0,1,0,0,1,0,0,1,0,0,411.9861336404033
648,649,50000,1,6,284,76,72,120,170,0,0,0,0,207.52,1,7,240,0,1,0,0,1,0,1,0,1,0,0,0,426.984558632544
649,650,105000,1,4,284,76,8,645,400,0,0,0,0,148.22,0,7,680,1,0,0,0,1,0,0,1,1,0,0,0,717.3994048040972
650,651,100000,1,3,284,76,8,720,380,0,0,0,0,135.03,3,7,570,1,0,0,0,1,0,1,0,0,1,0,0,688.0391672848211
651,652,65000,1,5,284,76,13,450,500,0,0,0,0,234.05,4,7,600,0,1,0,0,1,0,0,1,1,0,0,0,665.3656204649092
652,653,100000,1,4,284,76,38,285,330,0,0,0,0,85.23,1,7,320,0,1,0,1,0,0,1,0,0,1,0,0,487.6223449272518
653,654,105000,1,6,284,76,32,330,380,0,0,0,0,154.39,3,7,540,1,0,0,1,0,0,0,1,1,0,0,0,637.3193972292449
654,655,40000,1,4,284,76,82,120,170,0,0,0,0,254.33,7,7,160,1,0,0,0,1,0,0,1,1,0,0,0,271.61321213986434
655,656,80000,1,4,284,76,38,285,330,0,0,0,0,245.8,7,7,320,0,1,0,0,1,0,0,1,1,0,0,0,461.95001804137155
656,657,105000,1,6,284,76,22,360,410,0,0,0,0,254.47,5,7,600,0,1,0,0,1,0,0,1,1,0,0,0,662.8275769839861
657,658,65000,1,5,284,76,82,165,210,0,0,0,0,327.07,3,7,250,1,0,0,0,1,0,0,1,1,0,0,0,353.44483779674175
658,659,65000,1,5,284,76,82,165,210,0,0,0,0,308.87,2,7,250,1,0,0,0,1,0,0,1,0,1,0,0,356.3779847104153
659,660,65000,1,5,284,76,13,450,500,0,0,0,0,364.97,4,7,600,0,1,0,0,1,0,1,0,1,0,0,0,649.1878270146825
660,661,65000,1,6,284,76,32,330,380,0,0,0,0,382.93,4,7,540,1,0,0,0,1,0,0,1,0,1,0,0,603.4017012389039
661,662,65000,1,4,284,76,82,165,210,0,0,0,0,339.04,2,7,200,0,1,0,1,0,0,0,1,0,1,0,0,290.2205770635011
662,663,65000,1,3,284,76,38,285,330,0,0,0,0,234.48,3,7,240,1,0,0,0,1,0,0,1,0,1,0,0,402.7473606779095
663,664,65000,1,6,284,76,32,330,380,0,0,0,0,92.02,2,7,540,1,0,0,0,1,0,0,1,0,1,0,0,640.7178133599969
664,665,65000,1,4,284,76,38,285,330,0,0,0,0,156.32,3,7,320,1,0,0,0,1,0,0,1,1,0,0,0,473.2933771114466
665,666,100000,1,6,284,76,32,330,380,0,0,0,0,71.17,1,7,540,1,0,0,0,1,0,1,0,0,1,0,0,649.6959680780959
666,667,55000,1,6,284,76,18,360,410,0,0,0,0,155.79,8,7,600,1,0,0,0,1,0,1,0,0,1,0,0,673.6301748082826
667,668,100000,1,6,284,76,18,360,410,0,0,0,0,89.84,3,7,600,1,0,0,0,1,0,0,1,0,1,0,0,692.5516111580143
668,669,75000,1,4,284,76,32,285,330,0,0,0,0,137.75,4,7,320,1,0,0,0,1,0,0,1,1,0,0,0,489.78120077383767
669,670,80000,1,4,284,76,32,285,330,0,0,0,0,180.25,4,7,320,1,0,0,0,1,0,0,1,0,1,0,0,485.3462652817921
670,671,105000,1,6,284,76,32,330,380,0,0,0,0,259.33,8,7,540,1,0,0,0,1,0,1,0,0,1,0,0,622.4726147280597
671,672,95000,1,6,284,76,22,360,410,0,0,0,0,336.03,9,7,600,0,1,0,0,1,0,1,0,1,0,0,0,648.3789306319495
672,673,75000,1,4,284,76,38,285,330,0,0,0,0,106.98,0,7,320,0,1,0,0,1,0,1,0,1,0,0,0,483.0764241806363
673,674,40000,1,4,284,76,72,120,170,0,0,0,0,211.48,6,7,160,0,1,0,0,1,0,1,0,1,0,0,0,299.66521832828977
674,675,70000,1,6,284,76,22,360,410,0,0,0,0,322.91,13,7,600,1,0,0,0,1,0,0,1,1,0,0,0,643.1795210872712
675,676,40000,1,4,284,76,72,120,170,0,0,0,0,297.43,4,7,160,0,1,0,0,1,0,0,1,1,0,0,0,290.4127141978364
676,677,70000,1,5,284,76,82,165,210,0,0,0,0,375.95,6,7,250,1,0,0,0,1,0,0,1,0,1,0,0,346.1690102970237
677,678,105000,1,6,284,76,32,330,380,0,0,0,0,252.17,3,7,540,0,1,0,0,1,0,1,0,0,1,0,0,626.778234700743
678,679,50000,1,4,284,76,82,165,210,0,0,0,0,406.12,8,7,200,0,1,0,0,1,0,1,0,0,1,0,0,276.91760838628056
679,680,65000,1,5,284,76,48,165,210,0,0,0,0,418.08,8,7,250,0,1,0,0,1,0,0,1,1,0,0,0,413.82558156822853
680,681,95000,1,6,284,76,42,330,380,0,0,0,0,378.08,13,7,540,0,1,0,0,1,0,1,0,1,0,0,0,580.6713687788617
681,682,40000,1,3,284,76,42,285,330,0,0,0,0,388.6,5,7,240,0,1,0,0,1,0,1,0,1,0,0,0,369.42129325507
682,683,70000,1,5,284,76,82,165,210,0,0,0,0,644.24,3,7,250,1,0,0,0,1,0,0,1,0,1,0,0,315.06891141733155
683,684,70000,1,6,284,76,32,330,380,0,0,0,0,619.08,0,7,540,0,1,0,0,1,0,1,0,0,1,0,0,577.7741084824194
684,685,70000,1,6,284,76,62,210,260,0,0,0,0,421.46,5,7,360,1,0,0,0,1,0,1,0,1,0,0,0,470.03843732318654
685,686,70000,1,6,284,76,38,330,380,0,0,0,0,538.35,4,7,540,1,0,0,0,1,0,1,0,0,1,0,0,571.7695192984849
686,687,70000,1,6,284,76,22,360,410,0,0,0,0,531.98,9,7,600,1,0,0,0,1,0,1,0,0,1,0,0,620.0814133568797
687,688,70000,1,4,284,76,18,450,500,0,0,0,0,616.76,6,7,480,0,1,0,0,1,0,0,1,0,1,0,0,545.5983600778909
688,689,70000,1,5,284,76,42,165,210,0,0,0,0,736.77,1,7,250,1,0,0,0,1,0,0,1,0,1,0,0,393.29474451501153
689,690,45000,1,3,284,76,42,285,330,0,0,0,0,640.86,15,7,240,0,1,0,0,1,0,1,0,1,0,0,0,332.224583507298
690,691,50000,1,4,284,76,48,165,210,0,0,0,0,401.31,15,7,200,1,0,0,0,1,0,1,0,0,1,0,0,347.7704928705133
691,692,100000,1,3,284,76,8,690,500,0,0,0,0,434.63,8,7,540,0,1,0,0,1,0,0,1,0,1,0,0,641.9239482366781
692,693,40000,1,4,284,76,82,120,170,0,0,0,0,393.39,11,7,160,1,0,0,0,1,0,1,0,0,1,0,0,251.69287170475442
693,694,70000,1,5,284,76,42,165,210,0,0,0,0,428.78,9,7,250,1,0,0,0,1,0,0,1,1,0,0,0,425.87971686135455
694,695,50000,1,4,284,76,82,210,260,0,0,0,0,416.48,7,7,240,1,0,0,0,1,0,0,1,0,1,0,0,300.09702937029294
695,696,50000,1,4,284,76,82,165,210,0,0,0,0,482.9,13,7,200,1,0,0,0,1,0,1,0,1,0,0,0,264.00904020091184
696,697,50000,1,4,284,76,48,165,210,0,0,0,0,515.38,16,7,200,1,0,0,0,1,0,1,0,0,1,0,0,332.99068342954644
697,698,45000,1,3,284,76,42,285,330,0,0,0,0,644.1,16,7,240,1,0,0,0,1,0,1,0,1,0,0,0,331.14004482777807
698,699,105000,1,3,284,76,8,690,500,0,0,0,0,560.29,14,7,540,0,1,0,0,1,0,1,0,0,1,0,0,623.1078958626822
699,700,85000,1,6,284,76,18,360,410,0,0,0,0,507.99,10,7,600,1,0,0,0,1,0,0,1,0,1,0,0,633.6412078256852
700,701,65000,1,5,0,79,42,165,210,0,0,0,0,39.96,1,7,250,0,1,0,1,0,0,0,1,1,0,0,0,355.4119017813509
701,702,60000,1,3,0,79,42,285,330,0,0,0,0,84.58,2,7,240,1,0,0,1,0,0,1,0,1,0,0,0,289.1378402647463
702,703,60000,1,4,0,79,32,285,330,0,0,0,0,130.18,2,7,320,0,1,0,0,1,0,0,1,1,0,0,0,368.0052008445871
703,704,60000,1,5,0,79,62,120,170,0,0,0,0,108.71,2,7,200,1,0,0,1,0,0,1,0,1,0,0,0,278.1580974827665
704,705,60000,1,6,0,79,18,360,410,0,0,0,0,53.85,5,7,600,1,0,0,1,0,0,0,1,0,1,0,0,565.9253049109169
705,706,60000,1,4,0,79,48,165,210,0,0,0,0,105.65,9,7,200,1,0,0,1,0,0,0,1,0,1,0,0,266.87292417713485
706,707,60000,1,4,0,79,48,165,210,0,0,0,0,162.2,12,7,200,1,0,0,0,1,0,1,0,1,0,0,0,259.3740406321405
707,708,60000,1,3,0,79,42,285,330,0,0,0,0,86.03,2,7,240,1,0,0,0,1,0,0,1,0,1,0,0,290.50018249533656
708,709,85000,1,6,0,79,18,360,410,0,0,0,0,171.35,7,7,600,1,0,0,0,1,0,1,0,0,1,0,0,555.6629595375762
709,710,55000,1,6,0,79,18,360,410,0,0,0,0,173.42,4,7,600,0,1,0,0,1,0,0,1,0,1,0,0,552.5589297857723
710,711,100000,1,6,0,79,18,360,410,0,0,0,0,194.1,2,7,600,0,1,0,0,1,0,0,1,1,0,0,0,558.7229760803164
711,712,60000,1,3,0,79,42,285,330,0,0,0,0,241.66,7,7,240,1,0,0,0,1,0,1,0,1,0,0,0,267.84811435923154
712,713,90000,1,6,0,79,18,360,410,0,0,0,1,279.87,9,7,600,1,0,0,0,1,0,1,0,0,1,0,0,541.7015847706148
713,714,60000,1,3,0,79,32,285,330,0,0,0,0,194.0,5,7,240,1,0,0,0,1,0,1,0,0,1,0,0,297.1786642357078
714,715,105000,1,6,0,79,32,330,380,0,0,0,0,258.7,8,7,540,1,0,0,0,1,0,0,1,1,0,0,0,500.9210725456432
715,716,55000,1,6,0,79,32,330,380,0,0,0,0,189.74,5,7,540,1,0,0,1,0,0,0,1,0,1,0,0,501.78553618960575
716,717,90000,1,6,0,79,38,330,380,0,0,0,0,80.6,1,7,540,1,0,0,1,0,0,1,0,1,0,0,0,510.4824930351956
717,718,40000,1,3,0,79,42,285,330,0,0,0,0,35.13,1,7,240,1,0,0,1,0,0,0,1,1,0,0,0,292.66538205510346
718,719,45000,1,3,0,79,42,285,330,0,0,0,0,110.32,1,7,240,1,0,0,1,0,0,1,0,0,1,0,0,284.1909410032664
719,720,45000,1,6,0,79,38,330,380,0,0,0,0,115.52,1,7,540,1,0,0,1,0,0,1,0,1,0,0,0,498.8162942082305
720,721,45000,1,4,0,79,32,285,330,0,0,0,0,165.68,4,7,320,1,0,0,1,0,0,0,1,0,1,0,0,358.25822391095653
721,722,45000,1,4,0,79,62,120,170,0,0,0,0,263.22,2,7,160,1,0,0,1,0,0,0,1,0,1,0,0,195.72712893364024
722,723,45000,1,4,0,79,8,525,480,0,0,0,0,312.29,4,7,560,1,0,0,1,0,0,1,0,0,1,0,0,512.1750275328129
723,724,45000,1,6,0,79,82,210,260,0,0,0,0,249.01,2,7,360,1,0,0,1,0,0,1,0,0,1,0,0,322.0000241831871
724,725,55000,1,3,0,79,62,210,260,0,0,0,0,259.12,3,7,180,1,0,0,1,0,0,0,1,0,1,0,0,183.18251867054013
725,726,70000,1,5,0,79,42,165,210,0,0,0,0,200.08,4,7,250,1,0,0,1,0,0,0,1,0,1,0,0,334.3901397918434
726,727,75000,1,4,0,79,92,165,210,0,0,0,0,150.44,7,7,200,1,0,0,1,0,0,1,0,0,1,0,0,168.03637031836462
727,728,60000,1,3,0,79,42,285,330,0,0,0,0,78.64,5,7,240,1,0,0,1,0,0,1,0,0,1,0,0,287.81933150872965
728,729,70000,1,5,0,79,42,165,210,0,0,0,0,244.14,2,7,250,1,0,0,1,0,0,1,0,0,1,0,0,330.3139858571584
729,730,95000,1,6,0,79,18,360,410,0,0,0,0,269.22,0,7,600,1,0,0,1,0,0,1,0,0,1,0,0,548.4504245218016
730,731,95000,1,4,0,79,32,285,330,0,0,0,0,282.78,14,7,320,1,0,0,1,0,0,1,0,1,0,0,0,345.11437671953195
731,732,95000,1,4,0,79,32,285,330,0,0,0,0,339.24,0,7,320,1,0,0,1,0,0,0,1,0,1,0,0,347.71601379420656
732,733,40000,1,4,0,79,72,120,170,0,0,0,0,320.98,15,7,160,1,0,0,1,0,0,1,0,1,0,0,0,156.80584070208076
733,734,60000,1,3,0,79,42,285,330,0,0,0,0,299.29,0,7,240,1,0,0,1,0,0,0,1,1,0,0,0,263.9744540333824
734,735,65000,1,5,0,79,82,165,210,0,0,0,0,300.2,8,7,250,1,0,0,1,0,0,0,1,1,0,0,0,230.1733971196886
735,736,40000,1,4,0,79,82,120,170,0,0,0,0,282.4,2,7,160,1,0,0,1,0,0,0,1,1,0,0,0,148.39454842037833
736,737,70000,1,5,0,79,82,165,210,0,0,0,0,254.61,2,7,250,1,0,0,1,0,0,0,1,1,0,0,0,240.72877895039412
737,738,80000,1,4,0,79,42,285,330,0,0,0,0,275.15,4,7,320,1,0,0,1,0,0,1,0,1,0,0,0,328.37569849401126
738,739,45000,1,3,0,79,42,285,330,0,0,0,0,210.09,3,7,240,1,0,0,1,0,0,0,1,1,0,0,0,270.4940118952833
739,740,50000,1,4,0,79,82,165,210,0,0,0,0,217.52,5,7,200,1,0,0,1,0,0,1,0,0,1,0,0,179.10452823364915
740,741,105000,1,4,0,79,18,570,280,0,0,0,0,329.16,10,7,600,1,0,0,1,0,0,1,0,1,0,0,0,500.8956720197807
741,742,105000,1,4,0,79,32,285,330,0,0,0,0,251.48,2,7,320,1,0,0,1,0,0,0,1,1,0,0,0,358.82576464156335
742,743,105000,1,3,0,79,42,285,330,0,0,0,1,196.02,4,7,240,1,0,0,1,0,0,1,0,1,0,0,0,281.3499804630586
743,744,85000,1,6,0,79,18,360,410,0,0,0,0,175.97,1,7,600,1,0,0,1,0,0,1,0,1,0,0,0,557.6555769206524
744,745,85000,1,6,0,79,18,360,410,0,0,0,0,208.24,1,7,600,1,0,0,1,0,0,1,0,0,1,0,0,553.6679707898945
745,746,85000,1,6,0,79,18,405,450,0,0,0,0,150.44,3,7,660,1,0,0,1,0,0,1,0,1,0,0,0,582.5536612775034
746,747,85000,1,6,0,79,18,360,410,0,0,0,0,138.22,2,7,600,1,0,0,1,0,0,1,0,1,0,0,0,561.6361753746858
747,748,70000,1,6,0,79,18,405,450,0,0,0,0,246.66,1,7,660,1,0,0,1,0,0,1,0,0,1,0,0,569.5817151994336
748,749,70000,1,4,0,79,82,120,170,0,0,0,0,180.4,1,7,160,1,0,0,1,0,0,1,0,0,1,0,0,166.58362180231677
749,750,70000,1,5,0,79,82,165,210,0,0,0,0,261.02,10,7,250,1,0,0,1,0,0,0,1,1,0,0,0,234.4633215629203
750,751,70000,1,3,0,79,42,285,330,0,0,0,0,205.64,8,7,240,1,0,0,1,0,0,1,0,0,1,0,0,271.70700265462966
751,752,85000,1,6,0,79,18,360,410,0,0,0,0,222.65,1,7,600,1,0,0,1,0,0,1,0,1,0,0,0,551.8873260937612
752,753,95000,1,3,0,79,42,285,330,0,0,0,0,148.82,2,7,240,1,0,0,1,0,0,0,1,1,0,0,0,286.9172461452054
753,754,50000,1,4,0,79,82,165,210,0,0,0,0,162.56,1,7,200,1,0,0,1,0,0,0,1,0,1,0,0,188.63262585510137
754,755,95000,1,6,0,79,92,90,140,0,0,0,0,103.35,4,7,180,1,0,0,1,0,0,0,1,0,1,0,0,262.20980579911105
755,756,90000,1,6,0,79,32,330,380,0,0,0,0,155.94,8,7,540,1,0,0,1,0,0,1,0,0,1,0,0,509.6272366807293
756,757,50000,1,4,0,79,82,165,210,0,0,0,0,116.47,4,7,200,1,0,0,0,1,0,0,1,0,1,0,0,193.81697420539632
757,758,95000,1,5,0,79,48,165,210,0,0,0,0,113.22,3,7,250,0,1,0,1,0,0,0,1,0,1,0,0,336.64785563884504
758,759,80000,1,4,0,79,32,285,330,0,0,0,0,89.55,1,7,320,0,1,0,1,0,0,1,0,1,0,0,0,375.4356753615377
759,760,100000,1,4,0,79,8,645,400,0,0,0,0,114.79,2,7,680,1,0,0,1,0,0,0,1,1,0,0,0,596.1743063012688
760,761,100000,1,3,0,79,38,285,330,0,0,0,0,159.67,2,7,240,0,1,0,1,0,0,1,0,1,0,0,0,295.22244616935797
761,762,50000,1,4,0,79,82,165,210,0,0,0,0,81.34,0,7,200,0,1,0,1,0,0,1,0,1,0,0,0,199.3531585252162
762,763,85000,1,6,0,79,82,210,260,0,0,0,0,52.63,1,7,360,1,0,0,1,0,0,0,1,0,1,0,0,353.4852255812001
763,764,70000,1,5,0,79,82,165,210,0,0,0,0,40.61,0,7,250,1,0,0,1,0,0,1,0,0,0,0,1,268.5411170548591
764,765,70000,1,4,0,79,42,285,330,0,0,0,0,84.6,5,7,320,1,0,0,1,0,0,1,0,1,0,0,0,349.6042186190083
765,766,70000,1,6,0,79,32,330,380,0,0,0,0,105.91,6,7,540,1,0,0,1,0,0,0,1,1,0,0,0,513.9106207667262
766,767,70000,1,4,0,79,42,285,330,0,0,0,0,156.04,7,7,320,0,1,0,1,0,0,0,1,1,0,0,0,339.40802956941906
767,768,45000,1,6,0,79,82,120,170,0,0,0,0,167.72,4,7,240,1,0,0,1,0,0,1,0,1,0,0,0,283.78957274376603
768,769,65000,1,5,0,79,82,165,210,0,0,0,0,60.78,1,7,250,1,0,0,1,0,0,1,0,0,1,0,0,264.5477446591126
769,770,95000,1,6,0,79,22,360,410,0,0,0,0,118.36,1,7,600,0,1,0,1,0,0,1,0,1,0,0,0,557.5788906665939
770,771,45000,1,5,0,79,82,120,170,0,0,0,0,91.92,2,7,200,1,0,0,1,0,0,0,1,1,0,0,0,233.6367474642539
771,772,90000,1,3,0,79,42,285,330,0,0,0,0,111.83,7,7,240,1,0,0,0,1,0,1,0,0,1,0,0,288.79197110945444
772,773,45000,1,6,0,79,18,405,450,0,0,0,0,84.58,1,7,660,0,1,0,0,1,0,1,0,1,0,0,0,587.0675086050572
773,774,60000,1,4,0,79,82,210,260,0,0,0,0,126.04,3,7,240,1,0,0,0,1,0,0,1,1,0,0,0,218.72760043580155
774,775,75000,1,4,0,79,32,285,330,0,0,0,0,130.0,7,7,320,0,1,0,1,0,0,0,1,0,1,0,0,365.51544368614964
775,776,80000,1,4,0,79,32,285,330,0,0,0,0,26.4,1,7,320,0,1,0,1,0,0,1,0,1,0,0,0,383.2391252269656
776,777,75000,1,4,0,79,38,285,330,0,0,0,0,65.07,7,7,320,0,1,0,0,1,0,1,0,0,1,0,0,361.83665286300175
777,778,70000,1,5,0,79,82,165,210,0,0,0,0,45.22,4,7,250,1,0,0,1,0,0,1,0,0,1,0,0,265.23477241399746
778,779,65000,1,5,0,79,82,165,210,0,0,0,0,149.01,2,7,250,1,0,0,1,0,0,1,0,0,1,0,0,252.9609858044111
779,780,50000,1,6,0,79,18,360,410,0,0,0,0,189.69,14,7,600,1,0,0,1,0,0,0,1,0,1,0,0,541.3484169288896
780,781,40000,1,4,0,79,62,120,170,0,0,0,0,92.72,2,7,160,0,1,0,0,1,0,1,0,0,1,0,0,217.52055210488476
781,782,90000,1,4,0,79,8,525,480,0,0,0,0,83.2,3,7,560,1,0,0,0,1,0,0,1,0,1,0,0,550.0605171687168
782,783,65000,1,5,0,79,42,165,210,0,0,0,0,134.63,7,7,250,0,1,0,1,0,0,0,1,1,0,0,0,339.6084934037382
783,784,95000,1,5,0,79,72,120,170,0,0,0,0,174.87,4,7,200,0,1,0,1,0,0,1,0,1,0,0,0,252.25904844866028
784,785,90000,1,6,0,79,13,360,410,0,0,0,0,147.41,4,7,600,1,0,0,0,1,0,0,1,0,1,0,0,572.5269629404003
785,786,90000,1,4,0,79,72,120,170,0,0,0,0,10.05,1,7,160,1,0,0,1,0,0,1,0,0,1,0,0,212.9738099325697
786,787,90000,1,6,0,79,32,330,380,0,0,0,0,51.01,1,7,540,0,1,0,1,0,0,0,1,1,0,0,0,527.38264562314
787,788,90000,1,6,0,79,32,330,380,0,0,0,0,97.35,1,7,540,0,1,0,1,0,0,1,0,0,1,0,0,521.6564086197523
788,789,90000,1,4,0,79,88,210,260,0,0,0,0,113.16,0,7,240,1,0,0,0,1,0,0,1,0,1,0,0,214.02873832570188
789,790,90000,1,4,0,79,82,120,170,0,0,0,0,144.26,1,7,160,0,1,0,0,1,0,0,1,0,1,0,0,175.85813271498913
790,791,40000,1,4,0,79,82,120,170,0,0,0,0,146.7,3,7,160,0,1,0,1,0,0,1,0,1,0,0,0,164.47883514549105
791,792,90000,1,6,0,79,22,360,410,0,0,0,0,35.74,2,7,600,0,1,0,1,0,0,1,0,1,0,0,0,566.2872856765059
792,793,95000,1,6,0,79,22,360,410,0,0,0,0,40.8,2,7,600,0,1,0,0,1,0,0,1,0,1,0,0,568.0203324034354
793,794,55000,1,3,0,79,42,285,330,0,0,0,0,73.41,3,7,240,0,1,0,1,0,0,0,1,0,1,0,0,289.01715383546866
794,795,60000,1,5,0,79,82,165,210,0,0,0,0,111.36,3,7,250,0,1,0,0,1,0,0,1,0,1,0,0,257.6539536364665
795,796,75000,1,4,0,79,32,285,330,0,0,0,0,34.13,1,7,320,0,1,0,0,1,0,1,0,1,0,0,0,383.00865497754165
796,797,50000,1,4,0,79,82,165,210,0,0,0,0,64.03,1,7,200,0,1,0,1,0,0,0,1,0,1,0,0,200.80798476627493
797,798,80000,1,4,0,79,42,285,330,0,0,0,0,86.21,1,7,320,0,1,0,0,1,0,1,0,0,1,0,0,355.31706115250194
798,799,40000,1,5,0,79,82,165,210,0,0,0,0,92.27,4,7,250,1,0,0,0,1,0,1,0,1,0,0,0,256.06156481700924
799,800,40000,1,4,0,79,82,120,170,0,0,0,0,106.78,3,7,160,0,1,0,0,1,0,1,0,1,0,0,0,170.9532711359032
800,801,95000,1,6,107,76,22,360,410,0,0,0,0,205.64,5,7,600,1,0,0,0,1,0,0,1,0,1,0,0,573.6794727118042
801,802,55000,1,3,107,76,38,285,330,0,0,0,0,296.2,8,7,240,0,1,0,0,1,0,1,0,0,1,0,0,296.5177269859092
802,803,75000,1,4,107,76,38,285,330,0,0,0,0,325.53,7,7,320,0,1,0,0,1,0,0,1,1,0,0,0,357.7325381279958
803,804,45000,1,3,107,76,38,285,330,0,0,0,0,310.64,6,7,240,1,0,0,0,1,0,1,0,1,0,0,0,294.46813360701117
804,805,75000,1,4,107,76,38,285,330,0,0,0,0,254.26,5,7,320,0,1,0,0,1,0,0,1,1,0,0,0,367.90772026583335
805,806,85000,1,3,107,76,38,285,330,0,0,0,0,255.38,8,7,240,0,1,0,0,1,0,0,1,0,1,0,0,306.46261188305624
806,807,65000,1,5,107,76,13,405,450,0,0,0,0,262.15,7,7,550,0,1,0,0,1,0,1,0,0,1,0,0,542.5169054552302
807,808,65000,1,5,107,76,82,165,210,0,0,0,0,171.29,3,7,250,1,0,0,0,1,0,1,0,0,1,0,0,279.1461373095724
808,809,65000,1,4,107,76,42,285,330,0,0,0,0,200.86,6,7,320,0,1,0,0,1,0,1,0,0,1,0,0,363.3594625816372
809,810,65000,1,4,107,76,42,285,330,0,0,0,0,104.24,4,7,320,1,0,0,0,1,0,1,0,1,0,0,0,376.6671459718674
810,811,65000,1,3,107,76,42,285,330,0,0,0,0,170.66,4,7,240,1,0,0,0,1,0,0,1,0,1,0,0,307.57184214989206
811,812,75000,1,4,107,76,48,285,330,0,0,0,0,45.49,1,7,320,1,0,0,0,1,0,1,0,0,1,0,0,374.3692731491015
812,813,105000,1,5,107,76,13,450,500,0,0,0,0,112.22,1,7,600,0,1,0,1,0,0,1,0,0,1,0,0,593.9170518337853
813,814,70000,1,5,107,76,82,165,210,0,0,0,0,104.62,2,7,250,1,0,0,0,1,0,0,1,0,1,0,0,288.88551791976704
814,815,95000,1,6,107,76,32,330,380,0,0,0,1,164.08,2,7,540,1,0,0,0,1,0,1,0,1,0,0,0,543.1656629980687
815,816,65000,1,5,107,76,82,165,210,0,0,0,0,176.85,7,7,250,0,1,0,0,1,0,0,1,0,1,0,0,275.72240110303926
816,817,55000,1,3,107,76,42,285,330,0,0,0,0,99.46,5,7,240,0,1,0,0,1,0,0,1,1,0,0,0,314.05227452447235
817,818,65000,1,5,107,76,82,165,210,0,0,0,0,223.52,7,7,250,0,1,0,0,1,0,1,0,1,0,0,0,269.95538597683947
818,819,85000,1,6,107,76,32,330,380,0,0,0,0,260.76,5,7,540,0,1,0,0,1,0,0,1,1,0,0,0,527.5328088563635
819,820,50000,1,4,107,76,82,165,210,0,0,0,0,277.42,4,7,200,1,0,0,0,1,0,1,0,0,1,0,0,202.0093170493093
820,821,105000,1,5,107,76,82,165,210,0,0,0,0,202.94,4,7,250,1,0,0,0,1,0,0,1,1,0,0,0,281.0853125332558
821,822,95000,1,6,107,76,22,360,410,0,0,0,0,126.62,4,7,600,1,0,0,0,1,0,1,0,0,1,0,0,584.1281512298377
822,823,80000,1,4,107,76,32,285,330,0,0,0,0,60.96,0,7,320,0,1,0,0,1,0,0,1,0,1,0,0,409.2751795943271
823,824,80000,1,4,107,76,32,285,330,0,0,0,0,89.68,5,7,320,0,1,0,1,0,0,1,0,1,0,0,0,400.76387010042015
824,825,95000,1,6,107,76,18,360,410,0,0,0,0,151.43,4,7,600,0,1,0,0,1,0,0,1,0,1,0,0,589.8915206430736
825,826,70000,1,5,107,76,82,165,210,0,0,0,0,100.09,0,7,250,0,1,0,0,1,0,0,1,1,0,0,0,290.81363364400744
826,827,50000,1,4,107,76,82,165,210,0,0,0,0,43.17,1,7,200,1,0,0,1,0,0,0,1,1,0,0,0,231.46660187833427
827,828,80000,1,6,107,76,32,330,380,0,0,0,0,131.14,0,7,540,1,0,0,0,1,0,1,0,0,1,0,0,546.1540270485605
828,829,105000,1,4,107,76,8,570,280,0,0,0,0,180.94,4,7,600,1,0,0,0,1,0,1,0,1,0,0,0,575.011578970819
829,830,70000,1,5,107,76,42,165,210,0,0,0,0,132.26,1,7,250,1,0,0,1,0,0,0,1,1,0,0,0,372.9041223167862
830,831,80000,1,4,107,76,32,285,330,0,0,0,0,205.3,2,7,320,0,1,0,0,1,0,1,0,0,1,0,0,390.0707325053127
831,832,45000,1,3,107,76,42,285,330,0,0,0,0,239.78,12,7,240,0,1,0,0,1,0,0,1,0,1,0,0,290.2901359438429
832,833,45000,1,3,107,76,42,285,330,0,0,0,0,169.0,12,7,240,0,1,0,0,1,0,1,0,0,1,0,0,299.0364254367168
833,834,80000,1,3,107,76,42,285,330,0,0,0,1,38.83,0,7,240,0,1,0,1,0,0,0,1,1,0,0,0,327.50762949205415
