,ID,Household income,Education,Household size,Rainfall,Ave temp,Travel time,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Shortest distance,Height diff,LULC,Volume,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
1391,192,55000,1,3,147,74,13,450,500,0,0,0,0,159.14,6,7,540,1,0,0,0,1,0,0,1,1,0,0,0,586.3700521518438
1392,193,85000,1,6,147,74,50,165,210,0,0,0,0,196.45,4,7,540,1,0,0,0,1,0,0,1,1,0,0,0,543.9953875646969
1393,194,90000,1,5,147,74,40,210,260,0,0,0,0,222.3,9,7,500,1,0,0,0,1,0,0,1,1,0,0,0,454.0900510089476
1394,195,60000,1,3,147,74,13,280,330,0,0,0,0,128.72,1,7,570,1,0,0,1,0,0,0,1,0,1,0,0,506.74279625684557
1395,196,100000,1,4,147,74,35,285,330,0,0,0,0,306.37,15,7,520,1,0,0,1,0,0,1,0,0,1,0,0,446.74487554449195
1396,197,100000,1,6,147,74,40,210,260,0,0,0,0,196.6,3,7,600,1,0,0,1,0,0,0,1,0,1,0,0,625.4806682347337
1397,198,40000,1,4,147,74,30,330,380,0,0,0,0,211.02,2,7,560,1,0,0,0,1,0,0,1,0,1,0,0,539.4042270854721
1398,199,50000,1,3,147,74,13,480,300,0,0,0,0,192.63,4,7,570,1,0,0,0,1,0,1,0,1,0,0,0,598.8733265513889
1399,200,75000,1,4,147,74,30,330,380,0,0,0,0,230.85,2,7,560,1,0,0,0,1,0,0,1,0,1,0,0,539.4042270854721
1400,201,95000,1,6,246,75,40,285,330,0,0,0,0,101.84,0,7,720,1,0,0,0,1,0,1,0,0,1,0,0,637.3982553612678
1401,202,55000,1,3,246,75,13,570,280,0,0,0,0,138.64,2,7,630,1,0,0,0,1,0,0,1,0,1,0,0,667.5215840975986
1402,203,65000,1,4,246,75,13,480,300,0,0,0,0,105.08,1,7,720,1,0,0,0,1,0,1,0,0,1,0,0,626.1626515677377
1403,204,105000,1,3,246,75,5,720,380,0,0,0,0,72.84,0,7,750,1,0,0,1,0,0,0,1,1,0,0,0,717.7438119976355
1404,205,65000,1,5,246,75,20,300,350,0,0,0,0,87.14,1,7,750,0,1,0,1,0,0,0,1,0,1,0,0,767.0663223355659
1405,206,60000,1,3,246,75,13,600,450,0,0,0,0,113.88,4,7,660,0,1,0,0,1,0,1,0,1,0,0,0,667.450034729005
1406,207,75000,1,4,246,75,20,450,500,0,0,0,0,137.06,2,7,680,1,0,0,1,0,0,0,1,1,0,0,0,610.9567528008225
1407,208,105000,1,4,246,75,20,380,430,0,0,0,0,132.09,4,7,680,0,1,0,1,0,0,0,1,0,1,0,0,565.0808433546749
1408,209,45000,1,3,246,75,5,765,280,0,0,0,0,55.07,3,7,780,1,0,0,1,0,0,0,1,0,1,0,0,718.964708747944
1409,210,80000,1,4,246,75,5,525,480,0,0,0,0,85.29,4,7,760,1,0,0,0,1,0,1,0,1,0,0,0,715.5397488440659
1410,211,80000,1,4,246,75,5,600,450,0,0,0,0,27.07,1,7,840,1,0,0,1,0,0,1,0,0,1,0,0,727.9465082732194
1411,212,95000,1,6,246,75,54,165,210,0,0,0,0,146.49,2,7,540,1,0,0,0,1,0,1,0,0,1,0,0,531.7115375104808
1412,213,85000,1,6,246,75,54,270,320,0,0,0,0,131.61,2,7,540,1,0,0,0,1,0,0,1,1,0,0,0,540.932141168604
1413,214,40000,1,4,246,75,44,240,290,0,0,0,0,152.63,1,7,480,1,0,0,1,0,0,0,1,0,1,0,0,440.9495515946595
1414,215,100000,1,4,246,75,34,310,360,0,0,0,1,76.69,1,7,600,1,0,0,1,0,0,1,0,1,0,0,0,494.5556658673253
1415,216,95000,1,6,246,75,45,210,260,0,0,0,0,105.72,2,7,600,1,0,0,1,0,0,1,0,1,0,0,0,588.8718087230907
1416,217,95000,1,6,246,75,45,380,430,0,0,0,0,90.44,2,7,600,1,0,0,1,0,0,0,1,1,0,0,0,599.6853635915602
1417,218,95000,1,6,246,75,44,285,330,0,0,0,0,39.66,0,7,720,1,0,0,1,0,0,0,1,0,1,0,0,637.3982553612678
1418,219,95000,1,4,246,75,13,450,500,0,0,0,0,79.4,2,7,680,1,0,0,1,0,0,0,1,1,0,0,0,613.439570895111
1419,220,95000,1,6,246,75,54,165,210,0,0,0,0,118.98,1,7,540,1,0,0,0,1,0,0,1,0,1,0,0,531.7115375104808
1420,221,95000,1,4,246,75,44,240,290,0,0,0,0,144.81,0,7,480,1,0,0,1,0,0,0,1,1,0,0,0,440.9495515946595
1421,222,50000,1,4,246,75,25,360,410,0,0,0,0,85.98,3,7,600,1,0,0,1,0,0,0,1,1,0,0,0,538.9295176569697
1422,223,75000,1,4,246,75,13,525,480,0,0,0,0,35.47,1,7,760,1,0,0,1,0,0,1,0,1,0,0,0,667.1046096745334
1423,224,80000,1,4,246,75,35,285,330,0,0,0,0,105.39,3,7,520,1,0,0,0,1,0,0,1,0,1,0,0,446.74487554449195
1424,225,75000,1,4,246,75,5,570,280,0,0,0,0,55.11,0,7,800,1,0,0,0,1,0,0,1,0,1,0,0,729.601096693354
1425,226,80000,1,4,246,75,34,330,380,0,0,0,0,104.04,0,7,560,1,0,0,0,1,0,0,1,1,0,0,0,494.2767846605371
1426,227,80000,1,6,246,75,54,165,210,0,0,0,0,150.88,4,7,540,1,0,0,1,0,0,0,1,1,0,0,0,531.7115375104808
1427,228,80000,1,4,246,75,44,300,350,0,0,0,0,188.67,5,7,520,1,0,0,0,1,0,0,1,1,0,0,0,440.9495515946595
1428,229,100000,1,3,246,75,24,360,410,0,0,0,0,107.45,0,7,480,1,0,0,0,1,0,1,0,1,0,0,0,496.7196343035279
1429,230,55000,1,3,246,75,24,360,410,0,0,0,0,156.85,2,7,480,1,0,0,1,0,0,1,0,1,0,0,0,496.7196343035279
1430,231,60000,1,3,246,75,13,480,300,0,0,0,0,78.11,1,7,570,1,0,0,0,1,0,0,1,0,1,0,0,598.8733265513889
1431,232,50000,1,4,246,75,34,330,380,0,0,0,0,118.6,3,7,560,1,0,0,0,1,0,0,1,0,1,0,0,494.2767846605371
1432,233,45000,1,3,246,75,5,690,500,0,0,0,0,42.38,2,7,720,1,0,0,0,1,0,0,1,0,0,0,1,716.0892235775008
1433,234,95000,1,6,246,75,54,320,370,0,0,0,0,100.9,4,7,540,1,0,0,0,1,0,1,0,1,0,0,0,546.2704991871136
1434,235,50000,1,3,246,75,13,480,300,0,0,0,0,66.73,2,7,570,0,1,0,1,0,0,1,0,1,0,0,0,598.8733265513889
1435,236,65000,1,5,246,75,48,210,260,0,0,0,0,172.24,4,7,500,1,0,0,0,1,0,1,0,0,1,0,0,453.1390624616299
1436,237,90000,1,6,246,75,84,165,210,0,0,0,0,201.09,7,7,540,1,0,0,0,1,0,1,0,1,0,0,0,454.80191173030676
1437,238,90000,1,6,246,75,64,200,250,0,0,0,0,234.88,6,7,480,0,1,0,0,1,0,1,0,0,1,0,0,457.6118744889152
1438,239,55000,1,3,246,75,34,330,380,0,0,0,0,223.29,7,7,450,1,0,0,0,1,0,0,1,1,0,0,0,473.97810102441304
