,ID,Household income,Education,Household size,Rainfall,Ave temp,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Volume,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
599,600,65000,1,5,107,75,360,410,0,0,0,0,500,1,0,0,1,0,0,1,0,1,0,0,0,503.2370867571949
600,601,95000,1,6,284,76,240,290,0,0,0,0,420,0,1,0,0,1,0,1,0,0,1,0,0,501.01511174763806
601,602,95000,1,6,284,76,120,170,0,0,0,0,240,0,1,0,0,1,0,0,1,1,0,0,0,367.8421346931471
602,603,95000,1,6,284,76,120,170,0,0,0,0,240,1,0,0,0,1,0,1,0,0,1,0,0,367.8421346931471
603,604,70000,1,5,284,76,285,330,0,0,0,0,400,0,1,0,0,1,0,0,1,1,0,0,0,480.5514059954029
604,605,70000,1,4,284,76,210,260,0,0,0,0,240,0,1,0,0,1,0,0,1,0,1,0,0,335.8283916689593
605,606,65000,1,5,284,76,165,210,0,0,0,0,250,1,0,0,0,1,0,1,0,1,0,0,0,346.4584367908755
606,607,90000,1,6,284,76,120,170,0,0,0,0,240,1,0,0,0,1,0,1,0,1,0,0,0,366.9221425431106
607,608,90000,1,6,284,76,120,170,0,0,0,0,240,0,1,0,0,1,0,1,0,0,1,0,0,366.9221425431106
608,609,40000,1,4,284,76,165,210,0,0,0,0,200,1,0,0,0,1,0,0,1,1,0,0,0,278.21171850825635
609,610,105000,1,4,284,76,165,210,0,0,0,0,200,1,0,0,0,1,0,0,1,0,1,0,0,290.1716164587303
610,611,40000,1,4,284,76,120,170,0,0,0,0,160,1,0,0,0,1,0,0,1,1,0,0,0,230.4287059778723
611,612,80000,1,4,284,76,120,170,0,0,0,0,160,0,1,0,0,1,0,1,0,1,0,0,0,237.78864317816397
612,613,95000,1,3,284,76,210,260,0,0,0,0,180,1,0,0,0,1,0,0,1,1,0,0,0,276.7815948867047
613,614,50000,1,4,284,76,165,210,0,0,0,0,200,0,1,0,0,1,0,0,1,1,0,0,0,280.05170280832925
614,615,45000,1,4,284,76,120,170,0,0,0,0,160,0,1,0,0,1,0,0,1,1,0,0,0,231.3486981279088
615,616,40000,1,4,284,76,210,260,0,0,0,0,240,1,0,0,0,1,0,1,0,1,0,0,0,330.30843876874053
616,617,90000,1,6,284,76,120,170,0,0,0,0,240,0,1,0,0,1,0,0,1,0,1,0,0,366.9221425431106
617,618,45000,1,3,284,76,285,330,0,0,0,0,240,1,0,0,0,1,0,0,1,0,1,0,0,348.65793018034685
618,619,60000,1,6,284,76,120,170,0,0,0,0,240,1,0,0,0,1,0,1,0,0,1,0,0,361.40218964289187
619,620,45000,1,3,284,76,285,330,0,0,0,0,240,0,1,0,0,1,0,1,0,1,0,0,0,348.65793018034685
620,621,45000,1,6,284,76,120,170,0,0,0,0,240,1,0,0,0,1,0,0,1,0,0,0,1,358.6422131927825
621,622,60000,1,4,284,76,240,290,0,0,0,0,280,1,0,0,1,0,0,1,0,1,0,0,0,387.31457478884363
622,623,105000,1,4,284,76,645,400,0,0,0,0,680,0,1,0,0,1,0,1,0,0,1,0,0,697.7660005037887
623,624,55000,1,3,284,76,285,330,0,0,0,0,240,0,1,0,0,1,0,0,1,0,1,0,0,350.49791448041975
624,625,50000,1,4,284,76,165,210,0,0,0,0,200,0,1,0,0,1,0,0,1,0,1,0,0,280.05170280832925
625,626,105000,1,4,284,76,645,400,0,0,0,0,680,0,1,0,0,1,0,1,0,0,1,0,0,697.7660005037887
626,627,50000,1,4,284,76,165,210,0,0,0,0,200,1,0,0,1,0,0,0,1,1,0,0,0,300.0846259646638
627,628,70000,1,5,284,76,165,210,0,0,0,0,250,0,1,0,0,1,0,0,1,1,0,0,0,347.37842894091193
628,629,40000,1,4,284,76,120,170,0,0,0,0,160,0,1,0,0,1,0,0,1,1,0,0,0,230.4287059778723
629,630,80000,1,4,284,76,285,330,0,0,0,0,320,1,0,0,0,1,0,1,0,0,1,0,0,418.7446327630389
630,631,90000,1,6,284,76,405,450,0,0,0,0,660,1,0,0,0,1,0,0,1,0,1,0,0,681.0511091824765
631,632,100000,1,3,284,76,840,550,0,0,0,0,660,1,0,0,1,0,0,1,0,1,0,0,0,850.2265769057469
632,633,55000,1,3,284,76,285,330,0,0,0,0,240,0,1,0,1,0,0,1,0,0,1,0,0,370.5308376367543
633,634,50000,1,4,284,76,285,330,0,0,0,0,320,1,0,0,1,0,0,1,0,0,1,0,0,433.2576030191547
634,635,80000,1,4,284,76,285,330,0,0,0,0,320,1,0,0,1,0,0,1,0,1,0,0,0,438.77755591937347
635,636,80000,1,6,284,76,330,380,0,0,0,0,540,0,1,0,1,0,0,1,0,0,1,0,0,618.1677912447315
636,637,80000,1,3,284,76,765,280,0,0,0,0,600,1,0,0,1,0,0,0,1,1,0,0,0,679.1961969095909
637,638,80000,1,3,284,76,285,330,0,0,0,0,240,1,0,0,1,0,0,1,0,1,0,0,0,375.1307983869366
638,639,80000,1,4,284,76,285,330,0,0,0,0,320,1,0,0,1,0,0,0,1,0,1,0,0,438.77755591937347
639,640,80000,1,5,284,76,165,210,0,0,0,0,250,0,1,0,1,0,0,0,1,1,0,0,0,369.2513363973194
640,641,80000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,1,0,0,1,0,1,0,0,0,618.1677912447315
641,642,80000,1,5,284,76,165,210,0,0,0,0,250,0,1,0,1,0,0,0,1,1,0,0,0,369.2513363973194
642,643,60000,1,3,284,76,285,330,0,0,0,0,240,0,1,0,1,0,0,1,0,0,1,0,0,371.45082978679073
643,644,60000,1,3,284,76,285,330,0,0,0,0,240,1,0,0,0,1,0,0,1,1,0,0,0,351.41790663045623
644,645,105000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,0,1,0,1,0,0,1,0,0,602.7348288385792
645,646,95000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,0,1,0,0,1,0,1,0,0,600.8948445385063
646,647,45000,1,3,284,76,285,330,0,0,0,0,240,1,0,0,0,1,0,1,0,0,1,0,0,348.65793018034685
647,648,45000,1,3,284,76,285,330,0,0,0,0,240,0,1,0,1,0,0,1,0,0,1,0,0,368.69085333668136
648,649,50000,1,6,284,76,120,170,0,0,0,0,240,0,1,0,0,1,0,1,0,1,0,0,0,359.56220534281897
649,650,105000,1,4,284,76,645,400,0,0,0,0,680,1,0,0,0,1,0,0,1,1,0,0,0,697.7660005037887
650,651,100000,1,3,284,76,720,380,0,0,0,0,570,1,0,0,0,1,0,1,0,0,1,0,0,675.4521380444206
651,652,65000,1,5,284,76,450,500,0,0,0,0,600,0,1,0,0,1,0,0,1,1,0,0,0,664.9011111603415
652,653,100000,1,4,284,76,285,330,0,0,0,0,320,0,1,0,1,0,0,1,0,0,1,0,0,442.45752451951927
653,654,105000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,1,0,0,0,1,1,0,0,0,622.7677519949137
654,655,40000,1,4,284,76,120,170,0,0,0,0,160,1,0,0,0,1,0,0,1,1,0,0,0,230.4287059778723
655,656,80000,1,4,284,76,285,330,0,0,0,0,320,0,1,0,0,1,0,0,1,1,0,0,0,418.7446327630389
656,657,105000,1,6,284,76,360,410,0,0,0,0,600,0,1,0,0,1,0,0,1,1,0,0,0,636.0280731022019
657,658,65000,1,5,284,76,165,210,0,0,0,0,250,1,0,0,0,1,0,0,1,1,0,0,0,346.4584367908755
658,659,65000,1,5,284,76,165,210,0,0,0,0,250,1,0,0,0,1,0,0,1,0,1,0,0,346.4584367908755
659,660,65000,1,5,284,76,450,500,0,0,0,0,600,0,1,0,0,1,0,1,0,1,0,0,0,664.9011111603415
660,661,65000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,0,1,0,0,1,0,1,0,0,595.3748916382875
661,662,65000,1,4,284,76,165,210,0,0,0,0,200,0,1,0,1,0,0,0,1,0,1,0,0,302.84460241477314
662,663,65000,1,3,284,76,285,330,0,0,0,0,240,1,0,0,0,1,0,0,1,0,1,0,0,352.33789878049265
663,664,65000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,0,1,0,0,1,0,1,0,0,595.3748916382875
664,665,65000,1,4,284,76,285,330,0,0,0,0,320,1,0,0,0,1,0,0,1,1,0,0,0,415.98465631292953
665,666,100000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,0,1,0,1,0,0,1,0,0,601.8148366885428
666,667,55000,1,6,284,76,360,410,0,0,0,0,600,1,0,0,0,1,0,1,0,0,1,0,0,626.8281516018374
667,668,100000,1,6,284,76,360,410,0,0,0,0,600,1,0,0,0,1,0,0,1,0,1,0,0,635.1080809521654
668,669,75000,1,4,284,76,285,330,0,0,0,0,320,1,0,0,0,1,0,0,1,1,0,0,0,417.8246406130025
669,670,80000,1,4,284,76,285,330,0,0,0,0,320,1,0,0,0,1,0,0,1,0,1,0,0,418.7446327630389
670,671,105000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,0,1,0,1,0,0,1,0,0,602.7348288385792
671,672,95000,1,6,284,76,360,410,0,0,0,0,600,0,1,0,0,1,0,1,0,1,0,0,0,634.188088802129
672,673,75000,1,4,284,76,285,330,0,0,0,0,320,0,1,0,0,1,0,1,0,1,0,0,0,417.8246406130025
673,674,40000,1,4,284,76,120,170,0,0,0,0,160,0,1,0,0,1,0,1,0,1,0,0,0,230.4287059778723
674,675,70000,1,6,284,76,360,410,0,0,0,0,600,1,0,0,0,1,0,0,1,1,0,0,0,629.5881280519467
675,676,40000,1,4,284,76,120,170,0,0,0,0,160,0,1,0,0,1,0,0,1,1,0,0,0,230.4287059778723
676,677,70000,1,5,284,76,165,210,0,0,0,0,250,1,0,0,0,1,0,0,1,0,1,0,0,347.37842894091193
677,678,105000,1,6,284,76,330,380,0,0,0,0,540,0,1,0,0,1,0,1,0,0,1,0,0,602.7348288385792
678,679,50000,1,4,284,76,165,210,0,0,0,0,200,0,1,0,0,1,0,1,0,0,1,0,0,280.05170280832925
679,680,65000,1,5,284,76,165,210,0,0,0,0,250,0,1,0,0,1,0,0,1,1,0,0,0,346.4584367908755
680,681,95000,1,6,284,76,330,380,0,0,0,0,540,0,1,0,0,1,0,1,0,1,0,0,0,600.8948445385063
681,682,40000,1,3,284,76,285,330,0,0,0,0,240,0,1,0,0,1,0,1,0,1,0,0,0,347.7379380303104
682,683,70000,1,5,284,76,165,210,0,0,0,0,250,1,0,0,0,1,0,0,1,0,1,0,0,347.37842894091193
683,684,70000,1,6,284,76,330,380,0,0,0,0,540,0,1,0,0,1,0,1,0,0,1,0,0,596.294883788324
684,685,70000,1,6,284,76,210,260,0,0,0,0,360,1,0,0,0,1,0,1,0,1,0,0,0,463.121906733833
685,686,70000,1,6,284,76,330,380,0,0,0,0,540,1,0,0,0,1,0,1,0,0,1,0,0,596.294883788324
686,687,70000,1,6,284,76,360,410,0,0,0,0,600,1,0,0,0,1,0,1,0,0,1,0,0,629.5881280519467
687,688,70000,1,4,284,76,450,500,0,0,0,0,480,0,1,0,0,1,0,0,1,0,1,0,0,602.1743457779412
688,689,70000,1,5,284,76,165,210,0,0,0,0,250,1,0,0,0,1,0,0,1,0,1,0,0,347.37842894091193
689,690,45000,1,3,284,76,285,330,0,0,0,0,240,0,1,0,0,1,0,1,0,1,0,0,0,348.65793018034685
690,691,50000,1,4,284,76,165,210,0,0,0,0,200,1,0,0,0,1,0,1,0,0,1,0,0,280.05170280832925
691,692,100000,1,3,284,76,690,500,0,0,0,0,540,0,1,0,0,1,0,0,1,0,1,0,0,706.8645097323006
692,693,40000,1,4,284,76,120,170,0,0,0,0,160,1,0,0,0,1,0,1,0,0,1,0,0,230.4287059778723
693,694,70000,1,5,284,76,165,210,0,0,0,0,250,1,0,0,0,1,0,0,1,1,0,0,0,347.37842894091193
694,695,50000,1,4,284,76,210,260,0,0,0,0,240,1,0,0,0,1,0,0,1,0,1,0,0,332.14842306881343
695,696,50000,1,4,284,76,165,210,0,0,0,0,200,1,0,0,0,1,0,1,0,1,0,0,0,280.05170280832925
696,697,50000,1,4,284,76,165,210,0,0,0,0,200,1,0,0,0,1,0,1,0,0,1,0,0,280.05170280832925
697,698,45000,1,3,284,76,285,330,0,0,0,0,240,1,0,0,0,1,0,1,0,1,0,0,0,348.65793018034685
698,699,105000,1,3,284,76,690,500,0,0,0,0,540,0,1,0,0,1,0,1,0,0,1,0,0,707.784501882337
699,700,85000,1,6,284,76,360,410,0,0,0,0,600,1,0,0,0,1,0,0,1,0,1,0,0,632.348104502056
700,701,65000,1,5,0,79,165,210,0,0,0,0,250,0,1,0,1,0,0,0,1,1,0,0,0,286.6835844024057
701,702,60000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,1,0,1,0,0,0,291.6430542419864
702,703,60000,1,4,0,79,285,330,0,0,0,0,320,0,1,0,0,1,0,0,1,1,0,0,0,335.2568886180888
703,704,60000,1,5,0,79,120,170,0,0,0,0,200,1,0,0,1,0,0,1,0,1,0,0,0,237.98057972198526
704,705,60000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,1,0,0,0,1,0,1,0,0,567.973291363404
705,706,60000,1,4,0,79,165,210,0,0,0,0,200,1,0,0,1,0,0,0,1,0,1,0,0,222.1168347199324
706,707,60000,1,4,0,79,165,210,0,0,0,0,200,1,0,0,0,1,0,1,0,1,0,0,0,202.08391156359787
707,708,60000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,0,1,0,0,1,0,1,0,0,271.6101310856519
708,709,85000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,0,1,0,1,0,0,1,0,0,552.5403289572517
709,710,55000,1,6,0,79,360,410,0,0,0,0,600,0,1,0,0,1,0,0,1,0,1,0,0,547.020376057033
710,711,100000,1,6,0,79,360,410,0,0,0,0,600,0,1,0,0,1,0,0,1,1,0,0,0,555.3003054073611
711,712,60000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,0,1,0,1,0,1,0,0,0,271.6101310856519
712,713,90000,1,6,0,79,360,410,0,0,0,1,600,1,0,0,0,1,0,1,0,0,1,0,0,553.4603211072882
713,714,60000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,0,1,0,1,0,0,1,0,0,271.6101310856519
714,715,105000,1,6,0,79,330,380,0,0,0,0,540,1,0,0,0,1,0,0,1,1,0,0,0,522.9270532937749
715,716,55000,1,6,0,79,330,380,0,0,0,0,540,1,0,0,1,0,0,0,1,0,1,0,0,533.7600549497448
716,717,90000,1,6,0,79,330,380,0,0,0,0,540,1,0,0,1,0,0,1,0,1,0,0,0,540.2
717,718,40000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,0,1,1,0,0,0,287.9630856418406
718,719,45000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,1,0,0,1,0,0,288.8830777918771
719,720,45000,1,6,0,79,330,380,0,0,0,0,540,1,0,0,1,0,0,1,0,1,0,0,0,531.9200706496719
720,721,45000,1,4,0,79,285,330,0,0,0,0,320,1,0,0,1,0,0,0,1,0,1,0,0,352.5298353243139
721,722,45000,1,4,0,79,120,170,0,0,0,0,160,1,0,0,1,0,0,0,1,0,1,0,0,171.573845739439
722,723,45000,1,4,0,79,525,480,0,0,0,0,560,1,0,0,1,0,0,1,0,0,1,0,0,580.0524198623942
723,724,45000,1,6,0,79,210,260,0,0,0,0,360,1,0,0,1,0,0,1,0,0,1,0,0,398.74709359518096
724,725,55000,1,3,0,79,210,260,0,0,0,0,180,1,0,0,1,0,0,0,1,0,1,0,0,209.64680529794325
725,726,70000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,0,1,0,1,0,0,287.6035765524422
726,727,75000,1,4,0,79,165,210,0,0,0,0,200,1,0,0,1,0,0,1,0,0,1,0,0,224.87681117004178
727,728,60000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,1,0,0,1,0,0,291.6430542419864
728,729,70000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,1,0,0,1,0,0,287.6035765524422
729,730,95000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,1,0,0,1,0,0,1,0,0,574.4132364136592
730,731,95000,1,4,0,79,285,330,0,0,0,0,320,1,0,0,1,0,0,1,0,1,0,0,0,361.72975682467853
731,732,95000,1,4,0,79,285,330,0,0,0,0,320,1,0,0,1,0,0,0,1,0,1,0,0,361.72975682467853
732,733,40000,1,4,0,79,120,170,0,0,0,0,160,1,0,0,1,0,0,1,0,1,0,0,0,170.65385358940253
733,734,60000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,0,1,1,0,0,0,291.6430542419864
734,735,65000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,0,1,1,0,0,0,286.6835844024057
735,736,40000,1,4,0,79,120,170,0,0,0,0,160,1,0,0,1,0,0,0,1,1,0,0,0,170.65385358940253
736,737,70000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,0,1,1,0,0,0,287.6035765524422
737,738,80000,1,4,0,79,285,330,0,0,0,0,320,1,0,0,1,0,0,1,0,1,0,0,0,358.96978037456915
738,739,45000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,0,1,1,0,0,0,288.8830777918771
739,740,50000,1,4,0,79,165,210,0,0,0,0,200,1,0,0,1,0,0,1,0,0,1,0,0,220.2768504198595
740,741,105000,1,4,0,79,570,280,0,0,0,0,600,1,0,0,1,0,0,1,0,1,0,0,0,535.3463526708114
741,742,105000,1,4,0,79,285,330,0,0,0,0,320,1,0,0,1,0,0,0,1,1,0,0,0,363.56974112475143
742,743,105000,1,3,0,79,285,330,0,0,0,1,240,1,0,0,1,0,0,1,0,1,0,0,0,299.92298359231455
743,744,85000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,1,0,0,1,0,1,0,0,0,572.5732521135862
744,745,85000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,1,0,0,1,0,0,1,0,0,572.5732521135862
745,746,85000,1,6,0,79,405,450,0,0,0,0,660,1,0,0,1,0,0,1,0,1,0,0,0,620.3562646439702
746,747,85000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,1,0,0,1,0,1,0,0,0,572.5732521135862
747,748,70000,1,6,0,79,405,450,0,0,0,0,660,1,0,0,1,0,0,1,0,0,1,0,0,617.5962881938609
748,749,70000,1,4,0,79,120,170,0,0,0,0,160,1,0,0,1,0,0,1,0,0,1,0,0,176.17380648962128
749,750,70000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,0,1,1,0,0,0,287.6035765524422
750,751,70000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,1,0,0,1,0,0,293.4830385420594
751,752,85000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,1,0,0,1,0,1,0,0,0,572.5732521135862
752,753,95000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,1,0,0,0,1,1,0,0,0,298.08299929224165
753,754,50000,1,4,0,79,165,210,0,0,0,0,200,1,0,0,1,0,0,0,1,0,1,0,0,220.2768504198595
754,755,95000,1,6,0,79,90,140,0,0,0,0,180,1,0,0,1,0,0,0,1,0,1,0,0,274.7740380410546
755,756,90000,1,6,0,79,330,380,0,0,0,0,540,1,0,0,1,0,0,1,0,0,1,0,0,540.2
756,757,50000,1,4,0,79,165,210,0,0,0,0,200,1,0,0,0,1,0,0,1,0,1,0,0,200.24392726352497
757,758,95000,1,5,0,79,165,210,0,0,0,0,250,0,1,0,1,0,0,0,1,0,1,0,0,292.20353730262445
758,759,80000,1,4,0,79,285,330,0,0,0,0,320,0,1,0,1,0,0,1,0,1,0,0,0,358.96978037456915
759,760,100000,1,4,0,79,645,400,0,0,0,0,680,1,0,0,1,0,0,0,1,1,0,0,0,637.0711559652825
760,761,100000,1,3,0,79,285,330,0,0,0,0,240,0,1,0,1,0,0,1,0,1,0,0,0,299.00299144227813
761,762,50000,1,4,0,79,165,210,0,0,0,0,200,0,1,0,1,0,0,1,0,1,0,0,0,220.2768504198595
762,763,85000,1,6,0,79,210,260,0,0,0,0,360,1,0,0,1,0,0,0,1,0,1,0,0,406.1070307954726
763,764,70000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,1,0,0,0,0,1,287.6035765524422
764,765,70000,1,4,0,79,285,330,0,0,0,0,320,1,0,0,1,0,0,1,0,1,0,0,0,357.12979607449626
765,766,70000,1,6,0,79,330,380,0,0,0,0,540,1,0,0,1,0,0,0,1,1,0,0,0,536.5200313998541
766,767,70000,1,4,0,79,285,330,0,0,0,0,320,0,1,0,1,0,0,0,1,1,0,0,0,357.12979607449626
767,768,45000,1,6,0,79,120,170,0,0,0,0,240,1,0,0,1,0,0,1,0,1,0,0,0,298.86736080431274
768,769,65000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,1,0,0,1,0,0,286.6835844024057
769,770,95000,1,6,0,79,360,410,0,0,0,0,600,0,1,0,1,0,0,1,0,1,0,0,0,574.4132364136592
770,771,45000,1,5,0,79,120,170,0,0,0,0,200,1,0,0,1,0,0,0,1,1,0,0,0,235.2206032718759
771,772,90000,1,3,0,79,285,330,0,0,0,0,240,1,0,0,0,1,0,1,0,0,1,0,0,277.13008398587067
772,773,45000,1,6,0,79,405,450,0,0,0,0,660,0,1,0,0,1,0,1,0,1,0,0,0,592.963404287344
773,774,60000,1,4,0,79,210,260,0,0,0,0,240,1,0,0,0,1,0,0,1,1,0,0,0,254.18063182408204
774,775,75000,1,4,0,79,285,330,0,0,0,0,320,0,1,0,1,0,0,0,1,0,1,0,0,358.0497882245327
775,776,80000,1,4,0,79,285,330,0,0,0,0,320,0,1,0,1,0,0,1,0,1,0,0,0,358.96978037456915
776,777,75000,1,4,0,79,285,330,0,0,0,0,320,0,1,0,0,1,0,1,0,0,1,0,0,338.0168650681982
777,778,70000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,1,0,0,1,0,0,287.6035765524422
778,779,65000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,1,0,0,1,0,0,1,0,0,286.6835844024057
779,780,50000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,1,0,0,0,1,0,1,0,0,566.1333070633311
780,781,40000,1,4,0,79,120,170,0,0,0,0,160,0,1,0,0,1,0,1,0,0,1,0,0,150.620930433068
781,782,90000,1,4,0,79,525,480,0,0,0,0,560,1,0,0,0,1,0,0,1,0,1,0,0,568.2994260563878
782,783,65000,1,5,0,79,165,210,0,0,0,0,250,0,1,0,1,0,0,0,1,1,0,0,0,286.6835844024057
783,784,95000,1,5,0,79,120,170,0,0,0,0,200,0,1,0,1,0,0,1,0,1,0,0,0,244.42052477224044
784,785,90000,1,6,0,79,360,410,0,0,0,0,600,1,0,0,0,1,0,0,1,0,1,0,0,553.4603211072882
785,786,90000,1,4,0,79,120,170,0,0,0,0,160,1,0,0,1,0,0,1,0,0,1,0,0,179.85377508976714
786,787,90000,1,6,0,79,330,380,0,0,0,0,540,0,1,0,1,0,0,0,1,1,0,0,0,540.2
787,788,90000,1,6,0,79,330,380,0,0,0,0,540,0,1,0,1,0,0,1,0,0,1,0,0,540.2
788,789,90000,1,4,0,79,210,260,0,0,0,0,240,1,0,0,0,1,0,0,1,0,1,0,0,259.70058472430077
789,790,90000,1,4,0,79,120,170,0,0,0,0,160,0,1,0,0,1,0,0,1,0,1,0,0,159.8208519334326
790,791,40000,1,4,0,79,120,170,0,0,0,0,160,0,1,0,1,0,0,1,0,1,0,0,0,170.65385358940253
791,792,90000,1,6,0,79,360,410,0,0,0,0,600,0,1,0,1,0,0,1,0,1,0,0,0,573.4932442636227
792,793,95000,1,6,0,79,360,410,0,0,0,0,600,0,1,0,0,1,0,0,1,0,1,0,0,554.3803132573247
793,794,55000,1,3,0,79,285,330,0,0,0,0,240,0,1,0,1,0,0,0,1,0,1,0,0,290.72306209194994
794,795,60000,1,5,0,79,165,210,0,0,0,0,250,0,1,0,0,1,0,0,1,0,1,0,0,265.7306690960347
795,796,75000,1,4,0,79,285,330,0,0,0,0,320,0,1,0,0,1,0,1,0,1,0,0,0,338.0168650681982
796,797,50000,1,4,0,79,165,210,0,0,0,0,200,0,1,0,1,0,0,0,1,0,1,0,0,220.2768504198595
797,798,80000,1,4,0,79,285,330,0,0,0,0,320,0,1,0,0,1,0,1,0,0,1,0,0,338.9368572182346
798,799,40000,1,5,0,79,165,210,0,0,0,0,250,1,0,0,0,1,0,1,0,1,0,0,0,262.0507004958889
799,800,40000,1,4,0,79,120,170,0,0,0,0,160,0,1,0,0,1,0,1,0,1,0,0,0,150.620930433068
800,801,95000,1,6,107,76,360,410,0,0,0,0,600,1,0,0,0,1,0,0,1,0,1,0,0,563.5489264541978
801,802,55000,1,3,107,76,285,330,0,0,0,0,240,0,1,0,0,1,0,1,0,0,1,0,0,279.85875213248863
802,803,75000,1,4,107,76,285,330,0,0,0,0,320,0,1,0,0,1,0,0,1,1,0,0,0,347.18547826507137
803,804,45000,1,3,107,76,285,330,0,0,0,0,240,1,0,0,0,1,0,1,0,1,0,0,0,278.01876783241573
804,805,75000,1,4,107,76,285,330,0,0,0,0,320,0,1,0,0,1,0,0,1,1,0,0,0,347.18547826507137
805,806,85000,1,3,107,76,285,330,0,0,0,0,240,0,1,0,0,1,0,0,1,0,1,0,0,285.3787050327074
806,807,65000,1,5,107,76,405,450,0,0,0,0,550,0,1,0,0,1,0,1,0,0,1,0,0,542.1652285519262
807,808,65000,1,5,107,76,165,210,0,0,0,0,250,1,0,0,0,1,0,1,0,0,1,0,0,275.8192744429444
808,809,65000,1,4,107,76,285,330,0,0,0,0,320,0,1,0,0,1,0,1,0,0,1,0,0,345.34549396499847
809,810,65000,1,4,107,76,285,330,0,0,0,0,320,1,0,0,0,1,0,1,0,1,0,0,0,345.34549396499847
810,811,65000,1,3,107,76,285,330,0,0,0,0,240,1,0,0,0,1,0,0,1,0,1,0,0,281.69873643256153
811,812,75000,1,4,107,76,285,330,0,0,0,0,320,1,0,0,0,1,0,1,0,0,1,0,0,347.18547826507137
812,813,105000,1,5,107,76,450,500,0,0,0,0,600,0,1,0,1,0,0,1,0,0,1,0,0,621.6548091690366
813,814,70000,1,5,107,76,165,210,0,0,0,0,250,1,0,0,0,1,0,0,1,0,1,0,0,276.7392665929808
814,815,95000,1,6,107,76,330,380,0,0,0,1,540,1,0,0,0,1,0,1,0,1,0,0,0,530.2556821905752
815,816,65000,1,5,107,76,165,210,0,0,0,0,250,0,1,0,0,1,0,0,1,0,1,0,0,275.8192744429444
816,817,55000,1,3,107,76,285,330,0,0,0,0,240,0,1,0,0,1,0,0,1,1,0,0,0,279.85875213248863
817,818,65000,1,5,107,76,165,210,0,0,0,0,250,0,1,0,0,1,0,1,0,1,0,0,0,275.8192744429444
818,819,85000,1,6,107,76,330,380,0,0,0,0,540,0,1,0,0,1,0,0,1,1,0,0,0,528.4156978905022
819,820,50000,1,4,107,76,165,210,0,0,0,0,200,1,0,0,0,1,0,1,0,0,1,0,0,209.41254046039816
820,821,105000,1,5,107,76,165,210,0,0,0,0,250,1,0,0,0,1,0,0,1,1,0,0,0,283.17921164323604
821,822,95000,1,6,107,76,360,410,0,0,0,0,600,1,0,0,0,1,0,1,0,0,1,0,0,563.5489264541978
822,823,80000,1,4,107,76,285,330,0,0,0,0,320,0,1,0,0,1,0,0,1,0,1,0,0,348.1054704151078
823,824,80000,1,4,107,76,285,330,0,0,0,0,320,0,1,0,1,0,0,1,0,1,0,0,0,368.13839357144235
824,825,95000,1,6,107,76,360,410,0,0,0,0,600,0,1,0,0,1,0,0,1,0,1,0,0,563.5489264541978
825,826,70000,1,5,107,76,165,210,0,0,0,0,250,0,1,0,0,1,0,0,1,1,0,0,0,276.7392665929808
