,ID,Household income,Education,Household size,Rainfall,Ave temp,Travel time,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Shortest distance,Height diff,LULC,Volume,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
162,163,70000,1,6,107,74,122,210,260,0,0,0,0,389.28,1,7,60,1,0,0,0,1,0,1,0,0,1,0,0,201.9426674919543
163,164,70000,1,3,107,74,132,370,420,0,0,0,0,448.99,3,7,60,1,0,0,0,1,0,0,1,1,0,0,0,61.58258838737739
164,165,105000,1,4,107,74,132,210,260,0,0,0,0,338.76,10,7,80,1,0,0,0,1,0,0,1,0,1,0,0,91.68453109398216
165,166,40000,1,4,107,74,132,210,260,0,0,0,0,305.81,18,7,80,1,0,0,0,1,0,0,1,0,1,0,0,132.51252094496937
166,167,100000,1,3,107,74,92,320,370,0,0,0,0,308.01,18,7,90,1,0,0,0,1,0,1,0,1,0,0,0,112.55258314150957
167,168,40000,1,4,107,74,132,210,260,0,0,0,0,400.05,22,7,80,1,0,0,0,1,0,1,0,1,0,0,0,138.06369928528528
168,169,50000,1,4,107,74,132,140,190,0,0,0,0,420.33,23,7,80,1,0,0,0,1,0,1,0,1,0,0,0,183.73210706675536
169,170,55000,1,3,107,74,92,210,260,0,0,0,0,378.8,18,7,90,1,0,0,0,1,0,0,1,0,1,0,0,235.96782130846782
170,171,70000,1,5,107,74,122,210,260,0,0,0,0,426.9,11,7,50,1,0,0,0,1,0,1,0,1,0,0,0,149.2312588366907
171,172,50000,1,4,107,74,132,180,230,0,0,0,0,473.33,10,7,80,1,0,0,0,1,0,0,1,1,0,0,0,164.35380547735838
172,173,80000,1,4,107,74,132,210,260,0,0,0,0,531.51,18,7,80,1,0,0,0,1,0,0,1,0,1,0,0,108.94488840651478
173,174,80000,1,5,107,74,132,210,260,0,0,0,0,527.39,16,7,50,1,0,0,0,1,0,1,0,1,0,0,0,124.90800161968843
174,175,80000,1,6,107,74,122,190,240,0,0,0,0,463.04,4,7,60,1,0,0,0,1,0,0,1,1,0,0,0,205.80545282605945
175,176,80000,1,3,107,74,132,210,260,0,0,0,0,488.07,26,7,60,1,0,0,0,1,0,1,0,0,1,0,0,100.6966752981835
176,177,80000,1,4,107,74,120,210,260,0,0,0,0,474.22,15,7,80,1,0,0,0,1,0,0,1,0,1,0,0,135.15757592302046
177,178,80000,1,4,107,74,120,400,450,0,0,0,0,469.3,24,7,80,1,0,0,0,1,0,0,1,1,0,0,0,64.30053034417173
178,179,80000,1,5,107,74,130,210,260,0,0,0,0,470.34,17,7,50,1,0,0,0,1,0,1,0,0,1,0,0,115.6263164229141
179,180,80000,1,3,107,74,50,120,170,0,0,0,0,405.81,9,7,120,1,0,0,0,1,0,1,0,1,0,0,0,277.8393000544917
180,181,80000,1,4,107,74,90,280,330,0,0,0,0,379.33,16,7,120,1,0,0,0,1,0,1,0,1,0,0,0,171.84206238604528
181,182,50000,1,4,107,74,90,120,170,0,0,0,0,323.36,12,7,120,1,0,0,0,1,0,0,1,0,1,0,0,291.6616047139607
182,183,60000,1,3,107,74,90,120,170,0,0,0,0,373.55,9,7,90,1,0,0,0,1,0,1,0,1,0,0,0,263.63132770692295
183,184,50000,1,4,107,74,55,165,210,0,0,0,0,268.75,9,7,200,1,0,0,0,1,0,1,0,0,1,0,0,315.76923708508775
184,185,70000,1,5,107,74,130,380,430,0,0,0,0,342.38,2,7,100,1,0,0,1,0,0,1,0,0,1,0,0,130.92666087807902
185,186,95000,1,5,107,74,130,165,210,0,0,0,0,297.26,6,7,100,1,0,0,1,0,0,1,0,0,1,0,0,158.75274764295395
186,187,95000,1,6,107,74,130,120,170,0,0,0,1,231.68,8,7,120,1,0,0,0,1,0,0,1,0,1,0,0,170.6392601286641
