,ID,Household income,Education,Household size,Rainfall,Ave temp,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Volume,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
149,150,45000,1,3,107,74,645,400,0,0,0,0,510,1,0,0,1,0,0,1,0,0,1,0,0,521.4506475072972
150,151,65000,1,5,107,74,285,330,0,0,0,0,400,1,0,0,0,1,0,0,1,0,1,0,0,324.1948469633937
151,152,40000,1,4,107,74,360,410,0,0,0,0,400,1,0,0,0,1,0,0,1,1,0,0,0,372.3785893694274
152,153,40000,1,6,107,74,210,260,0,0,0,0,360,1,0,0,0,1,0,0,1,0,1,0,0,322.5667630794853
153,154,40000,1,5,107,74,380,430,0,0,0,0,100,1,0,0,0,1,0,0,1,0,1,0,0,257.44886108721596
154,155,40000,1,4,107,74,210,260,0,0,0,0,120,1,0,0,0,1,0,0,1,1,0,0,0,201.82519078476938
155,156,40000,1,4,107,74,210,260,0,0,0,0,120,1,0,0,0,1,0,1,0,1,0,0,0,201.82519078476938
156,157,40000,1,5,107,74,380,430,0,0,0,0,100,1,0,0,0,1,0,1,0,1,0,0,0,257.44886108721596
157,158,90000,1,6,107,74,210,260,0,0,0,0,60,1,0,0,0,1,0,0,1,1,0,0,0,331.78701972034565
158,159,105000,1,6,107,74,180,230,0,0,0,0,120,1,0,0,0,1,0,0,1,1,0,0,0,284.46463627588525
159,160,70000,1,5,107,74,210,260,0,0,0,0,100,1,0,0,0,1,0,1,0,1,0,0,0,234.19418774428556
160,161,70000,1,3,107,74,210,260,0,0,0,0,90,1,0,0,0,1,0,0,1,1,0,0,0,206.06323405620304
161,162,70000,1,5,107,74,180,230,0,0,0,0,50,1,0,0,0,1,0,0,1,0,1,0,0,212.3906783883591
162,163,70000,1,6,107,74,210,260,0,0,0,0,60,1,0,0,0,1,0,1,0,0,1,0,0,323.3241744270031
163,164,70000,1,3,107,74,370,420,0,0,0,0,60,1,0,0,0,1,0,0,1,1,0,0,0,289.03041470496436
164,165,105000,1,4,107,74,210,260,0,0,0,0,80,1,0,0,0,1,0,0,1,0,1,0,0,209.59250610507513
165,166,40000,1,4,107,74,210,260,0,0,0,0,80,1,0,0,0,1,0,0,1,0,1,0,0,201.82519078476938
166,167,100000,1,3,107,74,320,370,0,0,0,0,90,1,0,0,0,1,0,1,0,1,0,0,0,281.0017337007486
167,168,40000,1,4,107,74,210,260,0,0,0,0,80,1,0,0,0,1,0,1,0,1,0,0,0,201.82519078476938
168,169,50000,1,4,107,74,140,190,0,0,0,0,80,1,0,0,0,1,0,1,0,1,0,0,0,169.10692323716432
169,170,55000,1,3,107,74,210,260,0,0,0,0,90,1,0,0,0,1,0,0,1,0,1,0,0,200.69008046780957
170,171,70000,1,5,107,74,210,260,0,0,0,0,50,1,0,0,0,1,0,1,0,1,0,0,0,234.19418774428556
171,172,50000,1,4,107,74,180,230,0,0,0,0,80,1,0,0,0,1,0,0,1,1,0,0,0,199.66149774858232
172,173,80000,1,4,107,74,210,260,0,0,0,0,80,1,0,0,0,1,0,0,1,0,1,0,0,208.57340814211562
173,174,80000,1,5,107,74,210,260,0,0,0,0,50,1,0,0,0,1,0,1,0,1,0,0,0,234.95460216258903
174,175,80000,1,6,107,74,190,240,0,0,0,0,60,1,0,0,0,1,0,0,1,1,0,0,0,264.04703324809344
175,176,80000,1,3,107,74,210,260,0,0,0,0,60,1,0,0,0,1,0,1,0,0,1,0,0,207.43829782515587
176,177,80000,1,4,107,74,210,260,0,0,0,0,80,1,0,0,0,1,0,0,1,0,1,0,0,208.57340814211562
177,178,80000,1,4,107,74,400,450,0,0,0,0,80,1,0,0,0,1,0,0,1,1,0,0,0,300.6794426853165
178,179,80000,1,5,107,74,210,260,0,0,0,0,50,1,0,0,0,1,0,1,0,0,1,0,0,234.95460216258903
179,180,80000,1,3,107,74,120,170,0,0,0,0,120,1,0,0,0,1,0,1,0,1,0,0,0,123.02277885847963
180,181,80000,1,4,107,74,280,330,0,0,0,0,120,1,0,0,0,1,0,1,0,1,0,0,0,273.1092871281924
181,182,50000,1,4,107,74,120,170,0,0,0,0,120,1,0,0,0,1,0,0,1,0,1,0,0,140.13256264051557
182,183,60000,1,3,107,74,120,170,0,0,0,0,90,1,0,0,0,1,0,1,0,1,0,0,0,124.54805555074162
183,184,50000,1,4,107,74,165,210,0,0,0,0,200,1,0,0,0,1,0,1,0,0,1,0,0,205.89966948536807
184,185,70000,1,5,107,74,380,430,0,0,0,0,100,1,0,0,1,0,0,1,0,0,1,0,0,305.44272920548116
185,186,95000,1,5,107,74,165,210,0,0,0,0,100,1,0,0,1,0,0,1,0,0,1,0,0,226.07512533342006
186,187,95000,1,6,107,74,120,170,0,0,0,1,120,1,0,0,0,1,0,0,1,0,1,0,0,139.22262592671024
187,188,65000,1,5,107,74,165,210,0,0,0,0,100,1,0,0,0,1,0,1,0,0,1,0,0,221.55306622554107
188,189,45000,1,3,107,74,280,330,0,0,0,0,300,1,0,0,0,1,0,1,0,0,1,0,0,261.53308406365545
189,190,40000,1,4,107,74,360,410,0,0,0,0,400,1,0,0,0,1,0,1,0,1,0,0,0,372.3785893694274
190,191,55000,1,3,107,74,450,500,0,0,0,0,360,1,0,0,1,0,0,1,0,1,0,0,0,409.187887880453
191,192,55000,1,3,107,74,450,500,0,0,0,0,360,1,0,0,0,1,0,0,1,1,0,0,0,409.187887880453
192,193,85000,1,6,107,74,165,210,0,0,0,0,300,1,0,0,0,1,0,0,1,1,0,0,0,272.4220871938653
193,194,90000,1,5,107,74,210,260,0,0,0,0,300,1,0,0,0,1,0,0,1,1,0,0,0,238.0859773800346
194,195,60000,1,3,107,74,280,330,0,0,0,0,390,1,0,0,1,0,0,0,1,0,1,0,0,261.53308406365545
195,196,100000,1,4,107,74,285,330,0,0,0,0,320,1,0,0,1,0,0,1,0,0,1,0,0,278.7730477122932
196,197,100000,1,6,107,74,210,260,0,0,0,0,360,1,0,0,1,0,0,0,1,0,1,0,0,328.8444988946478
197,198,40000,1,4,107,74,330,380,0,0,0,0,360,1,0,0,0,1,0,0,1,0,1,0,0,372.3785893694274
198,199,50000,1,3,107,74,480,300,0,0,0,0,390,1,0,0,0,1,0,1,0,1,0,0,0,496.3022358293006
199,200,75000,1,4,107,74,330,380,0,0,0,0,360,1,0,0,0,1,0,0,1,0,1,0,0,375.5038867494236
200,201,95000,1,6,284,76,285,330,0,0,0,0,480,1,0,0,0,1,0,1,0,0,1,0,0,406.7339532578249
201,202,55000,1,3,284,76,570,280,0,0,0,0,450,1,0,0,0,1,0,0,1,0,1,0,0,539.3963400913465
202,203,65000,1,4,284,76,480,300,0,0,0,0,520,1,0,0,0,1,0,1,0,0,1,0,0,506.18311011836784
203,204,105000,1,3,284,76,720,380,0,0,0,0,570,1,0,0,1,0,0,0,1,1,0,0,0,589.2281158690745
204,205,65000,1,5,284,76,300,350,0,0,0,0,550,0,1,0,1,0,0,0,1,0,1,0,0,368.9875788495924
205,206,60000,1,3,284,76,600,450,0,0,0,0,480,0,1,0,0,1,0,1,0,1,0,0,0,554.6061731910027
206,207,75000,1,4,284,76,450,500,0,0,0,0,480,1,0,0,1,0,0,0,1,1,0,0,0,517.5865692034233
207,208,105000,1,4,284,76,380,430,0,0,0,0,480,0,1,0,1,0,0,0,1,0,1,0,0,495.46560379400324
